AIRLINE_ID,CARRIER,CARRIER_ENTITY,CARRIER_NAME,UNIQUE_CARRIER,UNIQUE_CARRIER_ENTITY,UNIQUE_CARRIER_NAME,WAC,CARRIER_GROUP,CARRIER_GROUP_NEW,REGION,START_DATE_SOURCE,THRU_DATE_SOURCE
19784,WAI,38051,Wise Airlines Inc.,WAI,38051,Wise Airlines Inc.,10,1,6,Domestic,3/1/85,9/30/02
19786,HNS,38120,Haines Airways,HNS,38120,Haines Airways,10,1,6,Domestic,9/1/86,12/31/02
19787,FD,6550,Great American Airways,FDQ,6550,Great American Airways,10,1,1,Domestic,8/1/80,9/30/86
19787,FD,6549,Great American Airways,FDQ,6549,Great American Airways,10,1,1,System,9/1/80,9/30/86
19787,FDQ,6550,Great American Airways,FDQ,6550,Great American Airways,10,1,1,Domestic,10/1/86,4/30/97
19787,FDQ,6549,Great American Airways,FDQ,6549,Great American Airways,10,1,1,System,10/1/86,12/31/95
19788,APC,38101,Air Puerto Rico Airlines,FD,38101,Air Puerto Rico Airlines,10,1,6,Domestic,6/1/86,9/30/86
19788,FD,16027,Air Puerto Rico Airlines,FD,16027,Air Puerto Rico Airlines,10,1,1,Latin America,10/1/86,3/31/87
19788,FD,6027,Air Puerto Rico Airlines,FD,6027,Air Puerto Rico Airlines,10,1,1,Domestic,10/1/86,3/31/87
19788,FD,6026,Air Puerto Rico Airlines,FD,6026,Air Puerto Rico Airlines,10,1,1,System,10/1/86,3/31/87
19789,VP,9316C,Viacao Aerea Sao Paulo,VP,9316C,Viacao Aerea Sao Paulo,316,0,0,International,10/1/86,5/31/00
19790,DL,10262,Delta Air Lines Inc.,DL,10262,Delta Air Lines Inc.,10,3,3,Pacific,10/1/86,
19790,DL,10261,Delta Air Lines Inc.,DL,10261,Delta Air Lines Inc.,10,3,3,Atlantic,1/1/60,
19790,DL,10260,Delta Air Lines Inc.,DL,10260,Delta Air Lines Inc.,10,3,3,Latin America,1/1/60,
19790,DL,1260,Delta Air Lines Inc.,DL,1260,Delta Air Lines Inc.,10,3,3,Domestic,1/1/60,
19791,NH,9736A,All Nippon Airways Co.,NH,9736A,All Nippon Airways Co.,736,0,0,International,11/1/86,
19792,XDD,80068,International Parcel Express Inc.,XDD,80068,International Parcel Express Inc.,10,7,7,Domestic,12/1/86,12/31/89
19793,AZQ,9493C,Anglo Airlines Ltd.,AZQ,9493C,Anglo Airlines Ltd.,493,0,0,International,12/1/86,1/31/92
19794,MDC,38123,Midcontinent Airlines,MDC,38123,Midcontinent Airlines,10,1,6,Domestic,12/1/86,9/30/02
19795,MH,9749A,Malaysian Airline System,MH,9749A,Malaysian Airline System,749,0,0,International,12/1/86,
19796,PM,6722,Pilgrim Aviation & Airlines,PMT,6722,Pilgrim Aviation & Airlines,10,1,1,Domestic,4/1/85,12/31/86
19796,PMT,30645,Pilgrim Aviation & Airlines,PMT,30645,Pilgrim Aviation & Airlines,10,1,6,Domestic,1/1/60,3/31/85
19796,PMT,30645,Pilgrim Aviation & Airlines,PMT,30645,Pilgrim Aviation & Airlines,10,1,6,Domestic,1/1/87,6/30/88
19797,ZO,16199,Florida Express Inc.,ZO,16199,Florida Express Inc.,10,1,1,Latin America,1/1/87,1/31/89
19797,ZO,6201,Florida Express Inc.,ZO,6201,Florida Express Inc.,10,1,1,Domestic,2/1/84,1/31/89
19798,OPQ,16640,Orion Air,OPQ,16640,Orion Air,10,1,1,International,1/1/87,12/31/89
19798,OPQ,6728,Orion Air,OPQ,6728,Orion Air,10,1,1,Domestic,1/1/87,12/31/89
19798,OPQ,6727,Orion Air,OPQ,6727,Orion Air,10,1,1,System,1/1/87,12/31/87
19799,NAQ,9900K,Nationair,NAQ,9900K,Nationair,900,0,0,International,3/1/87,4/30/93
19800,APE,38121,Air Cape,APE,38121,Air Cape,10,1,6,Domestic,3/1/87,9/30/02
19801,LCT,38124,Lake Coastal,LCT,38124,Lake Coastal,10,1,6,Domestic,3/1/87,9/30/02
19802,MTV,38122,Mst Aviation,MTV,38122,Mst Aviation,10,1,6,Domestic,3/1/87,9/30/02
19803,7F,90197,First Air,7F,90197,First Air,900,0,0,International,4/1/87,12/31/89
19804,VR,9507A,Transportes Aereos De Cabo,VR,9507A,Transportes Aereos De Cabo,507,0,0,International,4/1/87,
19805,AA,10052,American Airlines Inc.,AA,10052,American Airlines Inc.,10,3,3,Pacific,5/1/87,
19805,AA,10050,American Airlines Inc.,AA,10050,American Airlines Inc.,10,3,3,Latin America,1/1/60,
19805,AA,10049,American Airlines Inc.,AA,10049,American Airlines Inc.,10,3,3,Atlantic,4/1/82,
19805,AA,0A050,American Airlines Inc.,AA,0A050,American Airlines Inc.,10,3,3,Domestic,1/1/60,
19806,WAQ,9900B,Air Charter Systems (Acs),WAQ,9900B,Air Charter Systems (Acs),900,0,0,International,6/1/87,5/31/02
19807,HET,38127,Helitac Aviation,HET,38127,Helitac Aviation,10,1,6,Domestic,6/1/87,9/30/02
19808,BM,9106A,Belize Air International Ltd.,BM,9106A,Belize Air International Ltd.,106,0,0,International,7/1/87,12/31/94
19809,VY,90201,Highland Express Airways,VY,90201,Highland Express Airways,900,0,0,International,9/1/87,12/31/89
19810,HO,6710,Mid Pacific Airlines Inc.,MPA,6710,Mid Pacific Airlines Inc.,10,1,1,Domestic,10/1/85,9/30/87
19810,MPA,37889,Mid Pacific Airlines Inc.,MPA,37889,Mid Pacific Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/85
19810,MPA,37889,Mid Pacific Airlines Inc.,MPA,37889,Mid Pacific Airlines Inc.,10,1,6,Domestic,10/1/87,1/31/88
19811,ATQ,90013,Aero Tranportes Panamenos,ATQ,90013,Aero Tranportes Panamenos,162,0,0,International,10/1/87,8/31/89
19812,LBQ,16702,Millon Air Inc.,LBQ,16702,Millon Air Inc.,10,1,1,International,10/1/85,8/31/97
19812,LBQ,6702,Millon Air Inc.,LBQ,6702,Millon Air Inc.,10,1,1,Domestic,10/1/87,8/31/97
19812,LBQ,6701,Millon Air Inc.,LBQ,6701,Millon Air Inc.,10,1,1,System,10/1/85,8/31/97
19813,ARB,38134,Air Caribe International,ARB,38134,Air Caribe International,10,1,6,Domestic,10/1/87,9/30/02
19814,ASU,37979,Air South,ASU,37979,Air South (1),10,1,4,Domestic,6/1/81,9/30/02
19815,ASH,38128,Air South,ASH,38128,Air South,10,1,6,Domestic,10/1/87,9/30/02
19816,BAN,38131,Bangor International Air,BAN,38131,Bangor International Air,10,1,6,Domestic,10/1/87,9/30/02
19817,CCO,38133,Chester County Aviation,CCO,38133,Chester County Aviation,10,1,6,Domestic,10/1/87,9/30/02
19818,ECR,38129,East Coast Airways,ECR,38129,East Coast Airways,10,1,6,Domestic,10/1/87,9/30/02
19819,HEP,38132,Hub Express,HEP,38132,Hub Express,10,1,6,Domestic,10/1/87,9/30/02
19820,THA,38130,Tropical Helicopter Airways,THA,38130,Tropical Helicopter Airways,10,1,6,Domestic,10/1/87,9/30/02
19821,TK,9679A,Turk Hava Yollari A.O.,TK,9679A,Turk Hava Yollari A.O.,679,0,0,International,10/1/87,
19822,PI,12681,Piedmont Aviation Inc.,PI,12681,Piedmont Aviation Inc.,10,3,3,Latin America,11/1/87,8/31/89
19822,PI,12680,Piedmont Aviation Inc.,PI,12680,Piedmont Aviation Inc.,10,3,3,Atlantic,6/1/87,8/31/89
19822,PI,2680,Piedmont Aviation Inc.,PI,2680,Piedmont Aviation Inc.,10,3,3,Domestic,1/1/60,8/31/89
19823,XDE,80069,Air Train Inc.,XDE,80069,Air Train Inc.,10,7,7,Domestic,12/1/87,12/31/89
19824,HFQ,9238B,Haiti Air Freight Intl,HFQ,9238B,Haiti Air Freight Intl,238,0,0,International,12/1/87,9/30/98
19825,KET,38149,Ketchikan Air Service,KET,38149,Ketchikan Air Service,10,1,6,Domestic,12/1/87,12/31/98
19826,XDF,80070,Salair Inc.,XDF,80070,Salair Inc.,10,7,7,Domestic,12/1/87,12/31/98
19827,NAP,38137,Npa Inc.,NAP,38137,Npa Inc.,10,1,6,Domestic,12/1/87,9/30/02
19828,5T,16876,Air America,GM,16876,Air America,10,1,1,Atlantic,2/1/87,4/30/87
19828,5T,16875,Air America,GM,16875,Air America,10,1,1,International,8/1/84,12/31/87
19828,5T,6880,Air America,GM,6880,Air America,10,1,1,Domestic,8/1/84,12/31/87
19828,5T,6879,Air America,GM,6879,Air America,10,1,1,System,8/1/84,12/31/85
19828,GM,16875,Air America,GM,16875,Air America,10,1,1,International,1/1/88,3/31/90
19828,GM,6880,Air America,GM,6880,Air America,10,1,1,Domestic,1/1/88,3/31/90
19829,KI,9900O,Time Air Ltd.,KI,9900O,Time Air Ltd.,900,0,0,International,1/1/88,9/30/97
19830,KZ,9736D,Nippon Cargo Airlines,KZ,9736D,Nippon Cargo Airlines,736,0,0,International,1/1/88,
19831,SEG,38136,Seagull Air Service,SEG,38136,Seagull Air Service,10,1,6,Domestic,3/1/88,12/31/90
19832,NAS,38138,Nasville Eagle,NAS,38138,Nasville Eagle,10,1,6,Domestic,3/1/88,12/31/98
19833,ALU,38140,Aleutian Air,ALU,38140,Aleutian Air,10,1,6,Domestic,3/1/88,9/30/02
19834,CUS,38135,Custom Air Service,CUS,38135,Custom Air Service,10,1,6,Domestic,3/1/88,9/30/02
19835,GSC,38144,GCS Air Service,GSC,38144,GCS Air Service,10,1,6,Domestic,3/1/88,9/30/02
19836,GST,38096,Golden State Airlines,GST,38096,Golden State Airlines,10,1,6,Domestic,3/1/88,9/30/02
19837,SPG,38157,Springdale Air,SPG,38157,Springdale Air,10,1,6,Domestic,3/1/88,9/30/02
19838,SPR,38139,Sportsman Flying Service,SPR,38139,Sportsman Flying Service,10,1,6,Domestic,3/1/88,9/30/02
19839,EH,9337D,Saeta Airlines,EH,9337D,Saeta Airlines,337,0,0,International,3/1/88,11/30/02
19840,MUQ,9224B,Aerolineas Mundo,MUQ,9224B,Aerolineas Mundo,224,0,0,International,4/1/88,3/31/99
19841,GG,6906,Tropical Airways Inc.,GG (1),6906,Tropical Airways Inc.,10,1,1,Domestic,5/1/88,10/31/88
19841,GG,6905,Tropical Airways Inc.,GG (1),6905,Tropical Airways Inc.,10,1,1,System,5/1/88,10/31/88
19842,GG,90188,Grenada Airways Ltd.,GG (2),90188,Grenada Airways Ltd.,273,0,0,International,1/1/86,12/31/89
19843,MPC,38169,Mid Pacific Air Corp.,MPC,38169,Mid Pacific Air Corp.,10,1,6,Domestic,6/1/88,12/31/96
19844,EET,38143,Exec Express II,EET,38143,Exec Express II,10,1,6,Domestic,6/1/88,12/31/99
19845,TAQ,38142,Taquan Air Service,TAQ,38142,Taquan Air Service,10,1,5,Domestic,6/1/88,12/31/99
19846,CTR,38146,Chartair,CTR,38146,Chartair,10,1,6,Domestic,6/1/88,9/30/02
19847,LAR,38147,Laredo Air,LAR,38147,Laredo Air,10,1,6,Domestic,6/1/88,9/30/02
19848,QWE,38141,Qwest Commuter,QWE,38141,Qwest Commuter,10,1,6,Domestic,6/1/88,9/30/02
19849,TAF,38145,Tri Air Freight,TAF,38145,Tri Air Freight,10,1,6,Domestic,6/1/88,9/30/02
19850,WRA,38153,Wra Inc.,WRA,38153,Wra Inc.,10,1,6,Domestic,6/1/88,9/30/02
19851,Q2,9597A,Zambia Airways Corp.,Q2,9597A,Zambia Airways Corp.,597,0,0,International,7/1/88,2/28/91
19852,SR,9486B,Swissair Transport Co. Ltd.,SR,9486B,Swissair Transport Co. Ltd.,486,0,0,International,7/1/88,3/31/02
19853,ARD,38151,Airlift International,ARD,38151,Airlift International,10,1,6,Domestic,7/1/88,9/30/02
19854,PCR,38152,Pacair,PCR,38152,Pacair,10,1,6,Domestic,7/1/88,9/30/02
19855,BCQ,9900D,Bradley Air Services Ltd.,BCQ,9900D,Bradley Air Services Ltd.,900,0,0,International,7/1/88,
19856,CYQ,9427C,Corse Air International,CYQ,9427C,Corse Air International,427,0,0,International,7/1/88,
19857,IA,9634A,Iraqi Airways,IA,9634A,Iraqi Airways,634,0,0,International,9/1/88,12/31/89
19858,ZB,9493J,Monarch Airlines,ZB,9493J,Monarch Airlines,493,0,0,International,11/1/88,
19859,VAQ,90225,Vacationair,VAQ,90225,Vacationair,900,0,0,International,12/1/88,12/31/89
19860,LUQ,9148D,Lineas Aereas La-Tur Sa,LUQ,9148D,Lineas Aereas La-Tur Sa,148,0,0,International,12/1/88,12/31/91
19861,HOQ,90232,Holidair Airways,HOQ,90232,Holidair Airways,900,0,0,International,1/1/89,6/30/89
19862,AOQ,9127A,Aerovias S.A.,AOQ,9127A,Aerovias S.A.,127,0,0,International,1/1/89,1/31/94
19863,APQ,9224D,Alas De Transporte International,APQ,9224D,Alas De Transporte International,224,0,0,International,1/1/89,5/31/96
19864,TV,2849,Transamerica Airlines Inc.,TV (1),2849,Transamerica Airlines Inc.,10,3,3,System,1/1/79,9/30/86
19865,TV,9238C,Haiti Trans Air,TV,9238C,Haiti Trans Air,238,0,0,International,1/1/89,9/30/96
19866,CWQ,90226,Canadian Aviation Express,CWQ,90226,Canadian Aviation Express,900,0,0,International,3/1/89,12/31/89
19867,JD,9736C,Japan Air System Co. Ltd.,JD (1),9736C,Japan Air System Co. Ltd.,736,0,0,International,3/1/89,2/28/97
19868,MEA,38158,Manhattan Express,MEA,38158,Manhattan Express,10,1,6,Domestic,3/1/89,9/30/02
19869,BY,9493D,Britannia Airways Ltd.,BY,9493D,Britannia Airways Ltd.,493,0,0,International,4/1/89,
19870,AEF,38160,Aero Freight,AEF,38160,Aero Freight,10,1,6,Domestic,6/1/89,9/30/02
19871,PNM,38162,Panama Aviation,PNM,38162,Panama Aviation,10,1,6,Domestic,6/1/89,9/30/02
19872,WLH,38161,Welch Aviation,WLH,38161,Welch Aviation,10,1,6,Domestic,6/1/89,9/30/02
19873,OS,9403A,Austrian Airlines,OS,9403A,Austrian Airlines,403,0,0,International,6/1/89,
19874,8C,16029,Air Transport International,8C,16029,Air Transport International,10,2,2,International,10/1/88,6/30/89
19874,8C,16028,Air Transport International,8C,16028,Air Transport International,10,2,2,Atlantic,7/1/89,
19874,8C,6029,Air Transport International,8C,6029,Air Transport International,10,2,2,Domestic,10/1/88,
19874,8C,6028,Air Transport International,8C,6028,Air Transport International,10,2,2,System,10/1/88,6/30/91
19875,JR,9148A,Aero California,JR,9148A,Aero California,148,0,0,International,7/1/89,
19876,HRG,38165,Heritage Airlines,HRG,38165,Heritage Airlines,10,1,6,Domestic,9/1/89,12/31/90
19877,XDH,80072,Kitty Hawk Air Cargo,XDH,80072,Kitty Hawk Air Cargo,10,7,7,Domestic,9/1/89,12/31/93
19878,EXA,30411,Columbia Pacific Airlines,EXA,30411,Columbia Pacific Airlines (1),10,1,6,Domestic,1/1/60,9/30/02
19879,CLB,38167,Columbia Pacific Airlines,CLB,38167,Columbia Pacific Airlines,10,1,6,Domestic,9/1/89,9/30/02
19880,CSL,38168,Central States Air Lines,CSL,38168,Central States Air Lines,10,1,6,Domestic,9/1/89,9/30/02
19881,MHK,38170,Mohawk Airlines,MHK,38170,Mohawk Airlines,10,1,6,Domestic,9/1/89,9/30/02
19882,SYM,38166,Skymaster,SYM,38166,Skymaster,10,1,6,Domestic,9/1/89,9/30/02
19883,NVQ,9493L,Novair International Airways Ltd.,NVQ,9493L,Novair International Airways Ltd.,493,0,0,International,1/1/90,4/30/90
19884,TSQ,16883,TPI International Airways,TSQ,16883,TPI International Airways,10,1,1,International,1/1/90,8/31/90
19884,TSQ,6883,TPI International Airways,TSQ,6883,TPI International Airways,10,1,1,System,1/1/90,8/31/90
19885,UTQ,16915,Universal Airlines Inc.,UTQ,16915,Universal Airlines Inc.,10,1,1,International,1/1/90,3/31/92
19885,UTQ,6915,Universal Airlines Inc.,UTQ,6915,Universal Airlines Inc.,10,1,1,System,1/1/90,3/31/92
19886,IPQ,9277B,Aruba Cargo,IPQ,9277B,Aruba Cargo,277,0,0,International,1/1/90,11/30/92
19887,LCQ,9110B,Latcr,LCQ,9110B,Latcr,110,0,0,International,1/1/90,1/31/93
19888,TDQ,90133,Transcarga,TDQ (1),90133,Transcarga,388,0,0,International,7/1/81,12/31/89
19889,TDQ,9388K,Venexcargo,TDQ,9388K,Venexcargo,388,0,0,International,1/1/90,12/31/94
19890,EJQ,9388G,Aeroejecutivos C.A.,EJQ,9388G,Aeroejecutivos C.A.,388,0,0,International,1/1/90,1/31/95
19891,PUQ,9118C,Aeropuma,PUQ,9118C,Aeropuma,118,0,0,International,1/1/90,5/31/96
19892,ACQ,9148E,Aeronautica De Cancun,ACQ,9148E,Aeronautica De Cancun,148,0,0,International,1/1/90,12/31/96
19893,ARQ,9327B,Aerovias Colombianas Arca,ARQ,9327B,Aerovias Colombianas Arca,327,0,0,International,1/1/90,12/31/96
19894,ZUQ,9388D,Zuliana De Aviacion,ZUQ,9388D,Zuliana De Aviacion,388,0,0,International,1/1/90,2/28/97
19895,ITQ,9388C,Interamericana De Aviacion,ITQ,9388C,Interamericana De Aviacion,388,0,0,International,1/1/90,12/31/97
19896,UD,9324C,Fast Air Carrier Ltd.,UD,9324C,Fast Air Carrier Ltd.,324,0,0,International,1/1/90,12/31/98
19897,MYQ,9127C,Lineas Aereas Mayas (Lamsa),MYQ,9127C,Lineas Aereas Mayas (Lamsa),127,0,0,International,1/1/90,8/31/01
19898,TNQ,16018,Emery Worldwide Airlines,TNQ,16018,Emery Worldwide Airlines,10,2,2,International,1/1/90,9/30/01
19898,TNQ,6018,Emery Worldwide Airlines,TNQ,6018,Emery Worldwide Airlines,10,2,2,Domestic,1/1/90,9/30/01
19899,KA,9729B,Hong Kong Dragonair,KA,9729B,Hong Kong Dragonair,729,0,0,International,1/1/90,
19900,CW,9844A,Air Marshall Islands Inc.,CW,9844A,Air Marshall Islands Inc.,844,0,0,International,2/1/90,4/30/96
19901,BUQ,16111,Blue Bell Inc.,BUQ (1),16111,Blue Bell Inc.,10,1,1,International,6/1/83,2/29/84
19901,BUQ,6111,Blue Bell Inc.,BUQ (1),6111,Blue Bell Inc.,10,1,1,Domestic,6/1/83,2/29/84
19901,BUQ,6110,Blue Bell Inc.,BUQ (1),6110,Blue Bell Inc.,10,1,1,System,6/1/83,2/29/84
19902,BUQ,16950,Wrangler Aviation Inc.,BUQ,16950,Wrangler Aviation Inc.,10,1,1,International,3/1/90,1/31/93
19902,XBY,80058,Wrangler Aviation Inc.,BUQ,80058,Wrangler Aviation Inc.,10,7,7,Domestic,6/1/81,2/28/90
19903,CQI,38173,Conquest Airline Corp.,CQI,38173,Conquest Airline Corp.,10,1,6,Domestic,3/1/90,12/31/96
19904,ATH,38172,Air Southeast,ATH,38172,Air Southeast,10,1,6,Domestic,3/1/90,9/30/02
19905,CLF,38174,California Air Shuttle,CLF,38174,California Air Shuttle,10,1,6,Domestic,3/1/90,9/30/02
19906,NCE,38177,Northcoast Executive,NCE,38177,Northcoast Executive,10,1,6,Domestic,3/1/90,9/30/02
19907,SCN,38175,Scott Aviation,SCN,38175,Scott Aviation,10,1,6,Domestic,3/1/90,9/30/02
19908,TXE,38171,Trans Air (Hawaii),TXE,38171,Trans Air (Hawaii),10,1,6,Domestic,3/1/90,9/30/02
19909,BEQ,9409B,Air Belgium,BEQ,9409B,Air Belgium,409,0,0,International,4/1/90,3/31/92
19910,LNQ,9388E,Aerolineas Latinas,LNQ,9388E,Aerolineas Latinas,388,0,0,International,4/1/90,3/31/98
19911,FQ,9277A,Air Aruba,FQ,9277A,Air Aruba,277,0,0,International,4/1/90,8/31/00
19912,KX,9233A,Cayman Airways Limited,KX,9233A,Cayman Airways Limited,233,0,0,International,5/1/90,
19912,KXQ,9233A,Cayman Airways Limited,KX,9233A,Cayman Airways Limited,233,0,0,International,7/1/81,4/30/90
19913,4H,9106B,Belize Trans Air,4H,9106B,Belize Trans Air,106,0,0,International,6/1/90,6/30/91
19914,LRQ,9427G,Air Liberte,LRQ,9427G,Air Liberte,427,0,0,International,6/1/90,11/30/96
19915,SAH,38204,Sea Air Shuttle,SAH,38204,Sea Air Shuttle,10,1,6,Domestic,6/1/90,9/30/02
19916,PU,9385A,Primeras Lineas Uruguays For International,PU,9385A,Primeras Lineas Uruguays For International,385,0,0,International,7/1/90,2/28/91
19917,5X,16913,United Parcel Service,5X,16913,United Parcel Service,10,3,3,Pacific,7/1/90,
19917,5X,16912,United Parcel Service,5X,16912,United Parcel Service,10,3,3,Latin America,7/1/90,
19917,5X,16911,United Parcel Service,5X,16911,United Parcel Service,10,3,3,Atlantic,7/1/90,
19917,5X,16910,United Parcel Service,5X,16910,United Parcel Service,10,3,3,International,10/1/88,6/30/90
19917,5X,6910,United Parcel Service,5X,6910,United Parcel Service,10,3,3,Domestic,10/1/88,
19917,XBE,80053,United Parcel Service,5X,80053,United Parcel Service,10,7,7,Domestic,6/1/81,9/30/88
19918,GAT,38179,Gulf Air Taxi,GAT,38179,Gulf Air Taxi,10,1,6,Domestic,9/1/90,12/31/01
19919,ADR,38205,Adirondack Airlines,ADR,38205,Adirondack Airlines,10,1,6,Domestic,9/1/90,9/30/02
19920,CRP,38181,Corporate Air,CRP,38181,Corporate Air,10,1,6,Domestic,9/1/90,9/30/02
19921,DIA,38184,Drummond Island Air,DIA,38184,Drummond Island Air,10,1,6,Domestic,9/1/90,9/30/02
19922,GFC,38180,Gulf Flite Center,GFC,38180,Gulf Flite Center,10,1,6,Domestic,9/1/90,9/30/02
19923,LAP,38182,Lapsa,LAP,38182,Lapsa,10,1,6,Domestic,9/1/90,9/30/02
19924,LEX,38187,L'Express,LEX,38187,L'Express,10,1,6,Domestic,9/1/90,9/30/02
19925,TVL,38188,Travelair,TVL,38188,Travelair,10,1,6,Domestic,9/1/90,9/30/02
19926,VAS,38183,Valley Air Services,VAS,38183,Valley Air Services,10,1,6,Domestic,9/1/90,9/30/02
19927,ASQ,9385B,Aerosur,ASQ,9385B,Aerosur (1),385,0,0,International,9/1/90,12/31/91
19928,GW,9153B,Central American Airlines,GW (1),9153B,Central American Airlines,153,0,0,International,10/1/90,12/31/94
19929,CHT,38195,Charter One,CHT,38195,Charter One,10,1,6,Domestic,10/1/90,9/30/02
19930,AS,16031,Alaska Airlines Inc.,AS,16031,Alaska Airlines Inc.,10,3,3,Latin America,10/1/90,
19930,AS,6031,Alaska Airlines Inc.,AS,6031,Alaska Airlines Inc.,10,3,3,Domestic,1/1/60,
19931,2R,9275A,Regal Air,2R,9275A,Regal Air,275,0,0,International,11/1/90,8/31/92
19932,7P,9224E,Apa International Air S.A.,7P,9224E,Apa International Air S.A.,224,0,0,International,11/1/90,
19932,DRQ,9224E,Apa International Air S.A.,7P,9224E,Apa International Air S.A.,224,0,0,International,11/1/83,10/31/90
19933,NZ,9851A,Air New Zealand,NZ,9851A,Air New Zealand,851,0,0,International,11/1/90,
19933,TE,9851A,Air New Zealand,NZ,9851A,Air New Zealand,851,0,0,International,7/1/81,10/31/90
19934,SE,9493M,Das Air Cargo,SE (1),9493M,Das Air Cargo,493,0,0,International,12/1/90,2/28/91
19935,SRA,38189,Star Aviation,SRA,38189,Star Aviation,10,1,6,Domestic,12/1/90,9/30/02
19936,TRR,38190,Territorial Airlines,TRR,38190,Territorial Airlines,10,1,6,Domestic,12/1/90,9/30/02
19937,LKN,38193,Loken Aviation,LKN,38193,Loken Aviation,10,1,6,Domestic,1/1/91,12/31/95
19938,DWN,38194,Dawn Air,DWN,38194,Dawn Air,10,1,6,Domestic,1/1/91,9/30/02
19939,FYB,38192,Flying Boat,FYB,38192,Flying Boat,10,1,6,Domestic,1/1/91,9/30/02
19940,CVQ,9388J,Caraven S.A.,CVQ,9388J,Caraven S.A.,388,0,0,International,2/1/91,12/31/98
19941,EFQ,9427H,Trans Europ. Airways France,EFQ,9427H,Trans Europ. Airways France,427,0,0,International,3/1/91,1/31/92
19942,GCQ,9388F,General Air Cargo,GCQ,9388F,General Air Cargo,388,0,0,International,3/1/91,7/31/93
19943,ALD,38199,Allied Airlines,ALD,38199,Allied Airlines,10,1,6,Domestic,3/1/91,9/30/02
19944,AVG,38203,Airvantage,AVG,38203,Airvantage,10,1,6,Domestic,3/1/91,9/30/02
19945,CGO,38198,Chicago Air Taxi,CGO,38198,Chicago Air Taxi,10,1,6,Domestic,3/1/91,9/30/02
19946,GWA,38197,Great Western Aviation,GWA,38197,Great Western Aviation,10,1,6,Domestic,3/1/91,9/30/02
19947,PRD,38202,Paradise Island Airlines,PRD,38202,Paradise Island Airlines,10,1,6,Domestic,3/1/91,9/30/02
19948,RDW,38200,Redwing Airways,RDW,38200,Redwing Airways,10,1,6,Domestic,3/1/91,9/30/02
19949,NG,9403B,Lauda Air Luftfahrt Ag,NG,9403B,Lauda Air Luftfahrt Ag,403,0,0,International,6/1/91,10/31/01
19950,9R,19757,Rosenbalm Aviation Inc.,9R,19757,Flagship Express Services,10,1,1,Pacific,1/1/90,6/30/91
19950,9R,19756,Rosenbalm Aviation Inc.,9R,19756,Flagship Express Services,10,1,1,Atlantic,1/1/90,6/30/91
19950,9R,19755,Rosenbalm Aviation Inc.,9R,19755,Flagship Express Services,10,1,1,International,7/1/80,12/31/89
19950,9R,9755,Rosenbalm Aviation Inc.,9R,9755,Flagship Express Services,10,1,1,Domestic,9/1/80,6/30/91
19950,9R,9754,Rosenbalm Aviation Inc.,9R,9754,Flagship Express Services,10,1,1,System,9/1/80,12/31/86
19950,9R,19757,Flagship Express Services,9R,19757,Flagship Express Services,10,1,1,Pacific,7/1/91,12/31/91
19950,9R,19756,Flagship Express Services,9R,19756,Flagship Express Services,10,1,1,Atlantic,7/1/91,12/31/91
19950,9R,9755,Flagship Express Services,9R,9755,Flagship Express Services,10,1,1,Domestic,7/1/91,12/31/91
19951,BE,6120,Braniff International Airlines Inc.,BE,6120,Braniff International Airlines Inc.,10,1,1,Domestic,7/1/91,5/31/92
19952,KW,16664,Pacific Interstate Airlines,KW,16664,Carnival Air Lines Inc.,10,1,1,Latin America,10/1/89,6/30/91
19952,KW,6751,Pacific Interstate Airlines,KW,6751,Carnival Air Lines Inc.,10,1,1,System,10/1/89,6/30/91
19952,KW,6748,Pacific Interstate Airlines,KW,6748,Carnival Air Lines Inc.,10,1,1,Domestic,10/1/89,6/30/91
19952,KW,16664,Carnival Air Lines Inc.,KW,16664,Carnival Air Lines Inc.,10,2,2,Latin America,7/1/91,6/30/98
19952,KW,6748,Carnival Air Lines Inc.,KW,6748,Carnival Air Lines Inc.,10,2,2,Domestic,7/1/91,6/30/98
19952,QT,16665,Pacific Interstate Airlines,KW,16665,Carnival Air Lines Inc.,10,1,1,International,4/1/86,8/31/89
19952,QT,16664,Pacific Interstate Airlines,KW,16664,Carnival Air Lines Inc.,10,1,1,Latin America,9/1/89,9/30/89
19952,QT,6751,Pacific Interstate Airlines,KW,6751,Carnival Air Lines Inc.,10,1,1,System,4/1/86,9/30/89
19952,QT,6748,Pacific Interstate Airlines,KW,6748,Carnival Air Lines Inc.,10,1,1,Domestic,12/1/84,9/30/89
